SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
600552.SH,600552,凯盛科技,10002622,通用,2019-06-30 00:00:00,中报,2019中报,058001001,2019-08-30 00:00:00,2020-08-21 00:00:00,CNY,1786052453.56,36.4057493324,1786052453.56,36.4057493324,,,,,,,,,,,1753629255.33,33.7061427531,1527102801.25,40.230667229,,,,,63463327.6,15.9737945422,,,,,,,,,,,,,8928054.05,45.4543388001,40946872.73,-10.5995048769,65450312.24,2.7592757209,,,47737887.46,-8.5597324392,52104763.2,9.1109576673,4255337.21,210.6438101457,,,,,,,,,,,,,,,,,,,-6264349.96,,,,46618809.69,1121.3096619174,,,0.0,,72777657.96,4365.4243216727,2570798.93,-95.992804032,,,2052204.23,210.1304065296,,,,,0.0,,73296252.66,12.5511066788,6555488.04,-42.7851907503,,,,,,,66740764.62,24.3656199132,,,66740764.62,24.3656199132,,,51504187.12,8.4691617738,15236577.5,146.4599826491,21594708.55,259.2204342442,,,,,0.0674,8.8852988691,0.0674,8.8852988691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66740764.62,24.3656199132,51504187.12,8.4691617738,15236577.5,146.4599826491,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2019-03-31 00:00:00,一季报,2019一季报,058001001,2019-04-30 00:00:00,2020-04-30 00:00:00,CNY,727930777.36,25.0958086247,727930777.36,25.0958086247,,,,,,,,,,,741856373.8,21.3760371512,619594823.15,25.127985506,,,,,31316946.63,13.7659476017,,,,,,,,,,,,,3826152.02,50.595292409,20356803.82,-16.2238325812,36198962.0,15.6441964248,,,30562686.18,0.6449052433,,,,,,,,,,,,,,,,,,,,,,,,,,,40579831.01,1709.2038170436,,,0.0,,26654234.57,198.4881552005,2328594.16,-94.7874577827,,,210132.32,-18.7028817156,,,,,0.0,,28772696.41,65.8269086999,6111538.44,138.2817397576,,,,,,,22661157.97,53.2587858831,,,22661157.97,53.2587858831,,,16604702.47,20.0785047485,6056455.5,532.1983550613,-10296729.92,61.949308016,,,,,0.0217,20.5555555556,0.0217,20.5555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22661157.97,53.2587858831,16604702.47,20.0785047485,6056455.5,532.1983550613,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-03-15 00:00:00,2020-04-29 00:00:00,CNY,3048213983.28,-14.0633737536,3048213983.28,-14.0633737536,,,,,,,,,,,3058393519.13,-13.7685309368,2593215645.02,-14.1514645642,,,,,131247788.2,-1.5960810616,,,,,,,,,,,,,18620853.86,-15.5671054842,92129749.96,4.0225625648,122744145.33,-4.1379198556,,,100435336.76,20.3322287809,91980873.04,9.2806125191,2281541.99,-66.1674000542,,,,,,,,,,,,,,,,,-18204.66,-102.8881188646,-58033308.0,,,,127299569.38,674.0397119274,,,0.0,,59068520.87,239.4813241578,12621366.59,-88.6643685873,,,902853.49,-64.9220549005,,,,,0.0,,70787033.97,-43.8947151409,13478734.8,-38.06574658,,,,,,,57308299.17,-45.1097469509,,,57308299.17,-45.1097469509,,,43077350.95,-44.3521819382,14230948.22,-47.2821702016,-81311654.93,-253.2639562532,,,,,0.0564,-44.1030723489,0.0564,-44.1030723489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57308299.17,-45.1097469509,43077350.95,-44.3521819382,14230948.22,-47.2821702016,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2018-09-30 00:00:00,三季报,2018三季报,058001001,2018-10-30 00:00:00,2019-10-30 00:00:00,CNY,2142689708.49,-18.1153749518,2142689708.49,-18.1153749518,,,,,,,,,,,2132877748.79,-15.4781445372,1796543355.65,-19.568816519,,,,,82162744.97,38.0096249007,,,,,,,,,,,,,9125335.12,-23.1627479225,66771382.9,4.1101410489,98785500.3,6.120341345,,,79489429.85,32.1643337992,,,,,,,,,,,,,,,,,,,,,,,,,,,6671266.27,815.1256886145,,,0.0,,16483225.97,-82.461664859,80227296.18,128.9965228705,,,1284342.42,146.1044417577,,,,,0.0,,95426179.73,-25.7363011092,14935582.65,-29.6747646573,,,,,,,80490597.08,-24.9564602831,,,80490597.08,-24.9564602831,,,72766621.98,-19.5309772286,7723975.1,-54.1070361861,-2608780.66,-104.2546908211,,,,,0.0949,-19.508057676,0.0949,-19.508057676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80490597.08,-24.9564602831,72766621.98,-19.5309772286,7723975.1,-54.1070361861,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-08-30 00:00:00,2019-08-30 00:00:00,CNY,1309367429.38,-16.4393464166,1309367429.38,-16.4393464166,,,,,,,,,,,1311554741.78,-13.7747373603,1088993464.43,-17.4177532081,,,,,54722127.4,,,,,,,,,,,,,,6138045.88,19.3929775719,45801617.4,0.1739179361,63692850.87,-43.6739222742,,,52206635.8,39.5319342195,47753923.45,,1369844.52,,,,,,,,,,,,,,,,,,,,,,,,3817116.26,,,,0.0,,1629803.86,-96.4482259842,64154559.71,467.637965257,,,661723.0,56.6576142057,,,,,0.0,,65122640.57,14.719879834,11457677.0,-13.5023972587,,,,,,,53664963.57,23.3098463942,,,53664963.57,23.3098463942,,,47482792.6,34.9979516161,6182170.97,-25.9393872194,-13562774.56,-148.9045845603,,,,,0.0619,34.8583877996,0.0619,34.8583877996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53664963.57,23.3098463942,47482792.6,34.9979516161,6182170.97,-25.9393872194,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-28 00:00:00,2019-04-30 00:00:00,CNY,581898614.64,-20.7556117588,581898614.64,-20.7556117588,,,,,,,,,,,611204971.93,-15.1665054201,495168863.02,-20.7293847755,,,,,27527522.33,,,,,,,,,,,,,,2540685.01,416.958495498,24299039.27,5.0338614634,31302013.52,-41.434995127,,,30366848.78,58.4852148536,,,,,,,,,,,,,,,,,,,,,,,,,,,2242966.25,,,,0.0,,-27063391.04,-295.644818985,44672907.44,607.1515860375,,,258474.5,665.542338816,,,,,0.0,,17351041.9,-13.7470378758,2564837.09,-48.4753970324,,,,,,,14786204.81,-2.3276056179,,,14786204.81,-2.3276056179,,,13828205.56,15.3647907684,957999.25,-69.6072666963,-27060558.91,-483.0561847903,,,,,0.018,15.3846153846,0.018,15.3846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14786204.81,-2.3276056179,13828205.56,15.3647907684,957999.25,-69.6072666963,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-04-20 00:00:00,2019-03-15 00:00:00,CNY,3547048699.05,14.1761777595,3547048699.05,14.1761777595,,,,,,,,,,,3546725519.53,16.6844646067,3020687111.15,15.7353769381,,,,,133376586.64,,,,,,,,,,,,,,22054027.6,123.5246349882,88567083.61,8.6109771203,128042438.83,-44.9252952672,,,83465034.91,32.595196062,84169434.01,,6743620.04,,70533236.79,65.0112921113,,,,,,,,,,,,,,,630329.32,,,,,,16446128.98,,,,0.0,,17399637.82,-74.0530132403,111342422.23,64.5461663421,,,2573849.43,73.378605041,,,,,0.0,,126168210.62,-5.3077430993,21762972.92,-33.8457615669,,,,,,,104405237.7,4.0484148258,,,104405237.7,4.0484148258,,,77410673.86,2.4277899989,26994563.84,8.9936913359,-23017251.97,-215.5565049133,,,,,0.1009,2.4365482234,0.1009,2.4365482234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104405237.7,4.0484148258,77410673.86,2.4277899989,26994563.84,8.9936913359,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-31 00:00:00,2018-10-30 00:00:00,CNY,2616717982.44,31.6032455216,2616717982.44,31.6032455216,,,,,,,,,,,2523462999.14,31.7755637208,2233640334.38,32.9173467674,,,,,59534068.75,,,,,,0.0,,,,,,,,11876186.19,420.3495110437,64135330.36,21.5058437442,93088185.59,-28.7379366094,,,60144388.1,23.4106867918,,,,,1044505.77,1436.0378970588,,,0.0,,,,,,,,,,,,,,,,,,729000.0,,,,0.0,,93983983.3,27.9420358319,35034285.75,70.7366010277,,,521868.85,-78.1591597644,,,0.0,,0.0,,128496400.2,40.2977898225,21237870.84,27.5738163617,,,,,,,107258529.36,43.1243210226,,,107258529.36,,,,90428116.9,43.1765122263,16830412.46,42.8445530813,61315399.16,28.0517254146,,,,,0.1179,43.2563791009,0.1179,43.2563791009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107258529.36,43.1243210226,90428116.9,43.1765122263,16830412.46,42.8445530813,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2017-06-30 00:00:00,中报,2017中报,058001001,2017-08-26 00:00:00,2018-08-30 00:00:00,CNY,1566966476.72,50.9044204676,1566966476.72,50.9044204676,,,,,,,,,,,1521079439.63,51.4144766692,1318677447.92,52.2011483008,,,,,,,,,,,0.0,,,,,,,,5141044.31,204.0701170301,45722098.47,34.5797216094,113078796.61,55.9699868091,,,37415546.55,24.9582490998,,,,,1044505.77,1436.0378970588,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,45887037.09,35.3854619741,11302020.59,-25.8685852569,,,422400.79,-78.8303394508,,,0.0,,0.0,,56766656.89,20.4105984651,13246236.47,11.2700492611,,,,,,,43520420.42,23.498439265,,,43520420.42,,,,35172972.65,26.4904193975,8347447.77,12.3051879259,27733135.21,69.1913347804,,,,,0.0459,26.4462809917,0.0459,26.4462809917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43520420.42,23.498439265,35172972.65,26.4904193975,8347447.77,12.3051879259,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-28 00:00:00,2018-04-28 00:00:00,CNY,734308924.02,50.450368811,734308924.02,50.450368811,,,,,,,,,,,720476004.15,51.1365083343,624656263.38,49.1341751343,,,,,,,,,,,0.0,,,,,,,,491467.89,-52.6948934098,23134481.52,45.1109379072,53448323.94,68.5405306885,,,19160682.47,90.0426661832,,,,,-415215.05,55.1622956997,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,13832919.87,29.8934029666,6317302.87,31.0637739607,,,33763.58,-65.827518926,,,0.0,,0.0,,20116459.16,30.8757140651,4977888.12,101.7563090946,,,,,,,15138571.04,17.3225142816,,,15138571.04,,,,11986504.26,15.8300126052,3152066.78,23.3674464754,7064383.76,12.1694054455,,,,,0.0156,-42.2222222222,0.0156,-42.2222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15138571.04,17.3225142816,11986504.26,15.8300126052,3152066.78,23.3674464754,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2016-12-31 00:00:00,年报,2016年报,058001001,2017-03-31 00:00:00,2018-04-20 00:00:00,CNY,3106645158.96,175.008868792,3106645158.96,175.008868792,,,,,,,,,,,3039586744.89,189.1951351595,2609994619.68,192.1732412884,,,,,,,,,,,0.0,,,,,,,,9866486.35,129.2288688828,81545241.52,151.1091026795,232488652.37,230.6742015719,,,62947254.04,79.3912542873,,,,,42744490.93,174.5030709242,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,67058414.07,-14.9673365255,67666372.73,-6.9418492879,,,1484525.4,3179.6536815664,,,0.0,,0.0,,133240261.4,-12.0704836209,32897322.13,13.5479789363,,,,,,,100342939.27,-18.1265480247,,,100342939.27,,,,75575850.91,-32.056850772,24767088.36,118.7011671273,19918612.1,-66.1626012223,,,,,0.0985,-66.0344827586,0.0985,-66.0344827586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100342939.27,-18.1265480247,75575850.91,-32.056850772,24767088.36,118.7011671273,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2016-09-30 00:00:00,三季报,2016三季报,058001001,2016-10-29 00:00:00,2017-10-31 00:00:00,CNY,1988338488.21,192.0172495232,1988338488.21,192.0172495232,,,,,,,,,,,1914970369.23,206.7725264328,1680473157.72,220.1334355105,,,,,,,,,,,,,,,,,,,2282347.91,-15.4766206382,52783741.41,133.8008554056,130627968.32,180.9772001614,,,48735153.87,125.0233431027,,,,,68000.0,-98.8430189182,,,,,,,90133.18,-58.6319912819,,,,,,,,,,,,,,,,,0.0,,73458252.16,29.1366623599,20519493.5,158.7387836632,,,2389417.46,89008.1589271596,,,,,0.0,,91588328.2,41.3137999912,16647515.49,60.1045029081,,,,,,,74940812.71,37.7231146819,,,,,,,63158485.63,16.2398096248,11782327.08,14725.9416828927,47883305.72,0.5732167106,,,,,0.0823,-45.6406869221,0.0823,-45.6406869221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74940812.71,37.7231146819,63158485.63,16.2398096248,11782327.08,14725.9416828927,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2016-06-30 00:00:00,中报,2016中报,058001001,2016-08-26 00:00:00,2017-08-26 00:00:00,CNY,1038383416.38,128.261380837,1038383416.38,128.261380837,,,,,,,,,,,1004579927.29,146.9866619406,866404401.44,150.5401175465,,,,,,,,,,,,,,,,,,,1690743.03,1.4073119763,33973988.0,138.166431608,72500356.59,170.4614232801,,,29942438.23,144.2462062437,,,,,68000.0,-98.8518292018,,,,,,,90133.18,-58.6319912819,,,,,,,,,,,,,,,,,0.0,,33893622.27,-29.9620256645,15245925.94,306.220547868,,,1995312.06,95958.6978499697,,,,,0.0,,47144236.15,-9.5888041491,11904583.99,38.3690801432,,,,,,,35239652.16,-19.0651155413,,,,,,,27806827.44,-35.8993462296,7432824.72,4522.3447911482,16391581.31,-59.5353781082,,,,,0.0363,-69.9503311258,0.0363,-69.9503311258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35239652.16,-19.0651155413,27806827.44,-35.8993462296,7432824.72,4522.3447911482,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2016-03-31 00:00:00,一季报,2016一季报,058001001,2016-04-29 00:00:00,2017-04-28 00:00:00,CNY,488073861.05,144.2353681592,488073861.05,144.2353681592,,,,,,,,,,,476705471.16,176.3859445896,418855210.63,174.4533457449,,,,,,,,,,,,,,,,,,,1038932.0,0.03209228,15942617.32,151.1543384347,31712445.5,191.3115971404,,,10082305.65,533.5477393629,,,,,-926039.94,,,,,,,,-718950.0,,,,,,,,,,,,,,,,,,0.0,,10649439.89,-61.0756329334,4820022.1,365.0515013231,,,98803.42,,0.0,,,,0.0,,15370658.57,-45.8698876935,2467277.55,-38.4291982404,,,,,,,12903381.02,-47.0924486379,,,,,,,10348357.9,-57.0350784988,2555023.12,743.3920664493,6297959.53,-73.2522345188,,,,,0.027,-59.7615499255,0.027,-59.7615499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12903381.02,-47.0924486379,10348357.9,-57.0350784988,2555023.12,743.3920664493,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2015-12-31 00:00:00,年报,2015年报,058001001,2016-03-30 00:00:00,2017-03-31 00:00:00,CNY,1129652717.24,19.89541736,1129652717.24,19.89541736,,,,,,,,,,,1051050441.5,28.5003102905,893303783.8,25.824241947,,,,,,,,,,,,,,,,,,,4304207.58,29.2254137202,32474028.48,23.0564884923,70307466.16,35.2063768707,,,35089366.14,148.3890854984,,,,,15571589.34,28.4007467263,,,,,,,259671.34,316.4495688381,,,,,,,,,,,,,,,,,0.0,,78861947.08,-36.5677319651,72714074.17,813.2518217791,21095.93,,45264.7,118.7389457936,1474.53,,,,0.0,,151530756.55,14.565105212,28972177.61,36.5570469784,,,,,,,122558578.94,10.3635269878,,,,,,,111233953.34,1.4758193346,11324625.6,689.9006279133,58865671.77,-43.5384714855,,,,,0.29,-5.0114641336,0.29,-5.0114641336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122558578.94,10.3635269878,111233953.34,1.4758193346,11324625.6,689.9006279133,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2015-09-30 00:00:00,三季报,2015三季报,058001001,2015-10-30 00:00:00,2016-10-29 00:00:00,CNY,680897615.28,-0.5293930623,680897615.28,-0.5293930623,,,,,,,,,,,624231378.05,4.5314404419,524928973.77,1.3133601473,,,,,,,,,,,,,,,,,,,2700256.34,7.9928097374,22576367.96,15.0329129399,46490593.63,17.1724535279,,,21657821.45,155.0485590352,,,,,5877364.9,-32.8429326811,,,,,,,217881.36,365.4199294953,,,,,,,,,,,,,,,,,0.0,,56884118.59,-34.91318934,7930582.81,77.4351969709,,,2681.48,-84.5523340753,,,,,0.0,,64812019.92,-29.4367295648,10397905.86,-28.033693111,,,,,,,54414114.06,-29.6986309765,,,,,,,54334643.04,-29.4524658189,79471.02,-79.2356920156,47610394.98,-35.8340090135,,,,,0.1514,-29.4172494172,0.1514,-29.4172494172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54414114.06,-29.6986309765,54334643.04,-29.4524658189,79471.02,-79.2356920156,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2015-06-30 00:00:00,中报,2015中报,058001001,2015-07-25 00:00:00,2016-08-26 00:00:00,CNY,454909811.1,-5.5210552154,454909811.1,-5.5210552154,,,,,,,,,,,406734484.93,2.0362562254,345814638.36,-2.983778332,,,,,,,,,,,,,,,,,,,1667279.21,-16.1729107591,14264809.6,22.8799773566,26806172.84,13.4152528942,,,12259121.11,148.4531836391,,,,,5922463.81,,,,,,,,217881.36,504.4774554177,217881.36,504.4774554177,,,,,,,,,,,,,,,0.0,,48393207.53,-41.6328779059,3753115.4,129.4200510957,,,2077.18,,,,,,0.0,,52144245.75,-38.3256288422,8603500.13,-27.982409172,,,,,,,43540745.62,-40.0275836133,,,,,,,43379943.58,-39.3408555802,160802.04,-85.2070401636,40508425.74,-42.3858371913,,,,,0.1208,-39.3574297189,0.1208,-39.3574297189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43540745.62,-40.0275836133,43379943.58,-39.3408555802,160802.04,-85.2070401636,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2015-03-31 00:00:00,一季报,2015一季报,058001001,2015-04-18 00:00:00,2016-04-29 00:00:00,CNY,199837502.95,-7.2092185483,199837502.95,-7.2092185483,,,,,,,,,,,172478188.74,-8.6293144124,152614357.64,-7.4022233899,,,,,,,,,,,,,,,,,,,1038598.69,280.409302759,6347737.18,12.6652837572,10886090.98,-24.1581375254,,,1591404.25,-56.9006240377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,27359314.21,2.8700419998,1036449.1,-31.221081781,,,,,,,,,0.0,,28395763.31,1.0420158248,4007220.11,-4.6291080754,,,,,,,24388543.2,2.0389734768,,,,,,,24085597.13,1.990778974,302946.07,6.02210944,23545740.8,4.6686861171,,,,,0.0671,1.9756838906,0.0671,1.9756838906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24388543.2,2.0389734768,24085597.13,1.990778974,302946.07,6.02210944,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2014-12-31 00:00:00,年报,2014年报,058001001,2015-02-12 00:00:00,2016-03-30 00:00:00,CNY,942198411.01,-4.1143761509,942198411.01,-4.1143761509,,,,,,,,,,,817936111.69,-1.8407321569,709961586.08,-3.718286972,,,,,,,,,,,,,,,,,,,3330774.85,-18.0507101153,26389529.62,-5.2216360579,52000111.08,-13.0010396884,,,14126774.56,717.0712181327,,,,,12127335.5,387.5826366282,,,,,,,62353.61,-43.9451551955,62353.61,,,,,,,,,,,,,,,,0.0,,124324652.93,-16.8197629625,7962105.57,-64.6198350165,,,20693.48,-64.7475512697,,,,,0.0,,132266065.02,-23.0608235096,21216171.74,-14.5082318439,,,,,,,111049893.28,-24.5037613733,,,,,,,109616216.03,-24.3066415594,1433677.25,-37.0398408083,104258020.14,-9.1412634874,,,,,0.3053,-29.3614067561,0.3053,-29.3614067561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111049893.28,-24.5037613733,109616216.03,-24.3066415594,1433677.25,-37.0398408083,,,,,,,,,,,标准无保留意见
