SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002092.SZ,002092,中泰化学,10097478,通用,2016-03-31 00:00:00,一季报,2016一季报,058001001,2016-04-27 00:00:00,2017-04-22 00:00:00,CNY,4062668274.17,58.1929624587,4062668274.17,58.1929624587,,,,,,,,,,,3983619339.26,47.3660083682,3056668266.08,57.1565073718,,,,,,,,,,,,,,,,,,,23511949.24,87.8437629074,454734248.44,7.3809647017,165060882.55,46.0848401456,,,272803130.94,29.5694156795,,,,,10840862.01,934.5478613709,,,,,,,-2295006.2,,0.0,,,,,,,,,,,,,,,,0.0,,76753928.71,156.8371006362,56098110.1,30.30423853,0.0,-100.0,1297811.39,-32.8976851931,,,,,0.0,,131554227.42,240.0639692295,31502690.33,212.6089580392,,,,,,,100051537.09,196.2017948851,,,,,,,55076043.27,152.7592716998,44975493.82,11447.6983051811,51978228.54,141.6321347743,,,,,0.0382,150.9333333333,0.0382,150.9333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100051537.09,196.2017948851,55076043.27,152.7592716998,44975493.82,11447.6983051811,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2015-12-31 00:00:00,年报,2015年报,058001001,2017-03-20 00:00:00,2017-03-21 00:00:00,CNY,16470554797.48,47.3617617758,16470554797.48,47.3617617758,,,,,,,,,,,16389562553.08,51.1873406312,12867905381.87,58.364516272,,,,,,,,,,,,,,,,,,,91682390.6,67.2690862875,1950095310.21,32.5286951546,499287758.98,20.5792141433,,,985102553.2,28.3091163505,,,,,-4510841.78,-164.6890742451,,,,,,,-81129767.11,-418.0792122797,-81248233.41,-131.3101613,,,,,,,,,,,,,,,0.0,,-137522.71,-100.0380008573,312308694.16,547.3995432027,2247053.05,-0.4276542363,9485857.11,4.0721278896,820733.73,-46.2276879546,,,0.0,,302685314.34,-24.5210475986,70594924.48,10.4705912292,,,,,,,232090389.86,-31.1540801918,,,,,,,30424702.62,-90.8408597897,201665687.24,3984.7068731246,-121124008.53,-143.6355048211,,,,,0.0204,-91.9047619048,0.0204,-91.9047619048,135269.99,297.2461219706,135269.99,297.2461219706,,,,,,,,,,,,,,,,,,,,,135269.99,297.2461219706,135269.99,297.2461219706,,,,,,,,,,,,,,,,,,,,,,,232225659.85,-31.099938194,30559972.61,-90.7982379898,201665687.24,3984.7068731246,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2015-09-30 00:00:00,三季报,2015三季报,058001001,2015-10-28 00:00:00,2016-10-25 00:00:00,CNY,11791089598.49,44.3763115083,11791089598.49,44.3763115083,,,,,,,,,,,11738133288.87,47.7810074746,9203300445.32,54.8293456513,,,,,,,,,,,,,,,,,,,67811962.02,56.330509096,1405567993.49,31.9828557977,358924461.7,13.0701788165,,,697103399.14,24.039926198,,,,,5425027.2,-50.6467947114,,,,,0.0,,-35692278.72,-158.9777797299,-35703165.17,-1210.8638820784,,,,,,,,,,,,,,,0.0,,17264030.9,-93.9319771427,217597905.44,590.3250238376,1542131.24,,5964931.35,-5.3964987801,166331.26,564.0042028397,,,0.0,,228897004.99,-26.0965124177,59351343.99,7.2358877003,,,,,,,169545661.0,-33.3488492299,,,,,,,65089255.7,-74.1125300543,104456405.3,3445.4761024294,-105956728.0,-156.5203109276,,,,,0.045,-75.138121547,0.045,-75.138121547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169545661.0,-33.3488492299,65089255.7,-74.1125300543,104456405.3,3445.4761024294,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2015-06-30 00:00:00,中报,2015中报,058001001,2015-08-27 00:00:00,2016-08-19 00:00:00,CNY,7438118753.68,39.4703276337,7438118753.68,39.4703276337,,,,,,,,,,,7508950070.9,44.9401410816,5834411769.74,50.4530936867,,,,,,,,,,,,,,,,,,,52031463.27,139.8983363049,939840703.65,36.581509095,237677730.79,15.1374664226,,,447562594.64,21.0497313665,,,,,-2574191.19,-115.2673883572,,,,,,,-446250.84,-100.8882548197,-446250.84,-113.8845936528,,,,,,,,,,,,,,,0.0,,-71277568.06,-135.1756535349,172214916.17,565.7157846147,1269002.02,,5089242.94,6.4286828025,166331.26,6405.3703218438,,,0.0,,95848105.17,-57.1572182391,44472622.96,4.4269690345,,,,,,,51375482.21,-71.6366363264,,,,,,,22707448.17,-87.3534786544,28668034.04,1716.3249033162,-75203768.33,-145.9750881161,,,,,0.0158,-87.7519379845,0.0158,-87.7519379845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51375482.21,-71.6366363264,22707448.17,-87.3534786544,28668034.04,1716.3249033162,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2015-03-31 00:00:00,一季报,2015一季报,058001001,2015-04-28 00:00:00,2016-04-27 00:00:00,CNY,2568172572.93,10.4876928268,2568172572.93,10.4876928268,,,,,,,,,,,2703214522.38,22.1194788819,1944983581.78,19.6604098155,,,,,,,,,,,,,,,,,,,12516758.01,88.3483165959,423477522.02,33.3415349059,112989741.02,17.3531656263,,,210545929.77,35.6205562521,,,,,-1299010.22,-110.4758507101,,,,,,,0.0,-100.0,,,,,,,,,,,,,,,,,0.0,,-135041949.45,-221.1306572765,43051638.79,862.682133952,539209.79,50.2024827529,1934078.42,38.3358463326,,,,,0.0,,-93924389.08,-181.9881576949,10077347.28,-40.9552257122,,,,,,,-104001736.36,-206.678092605,,,,,,,-104391212.19,-208.4841912274,389475.83,-69.1886327178,-124851220.87,-233.0171088314,,,,,-0.075,-208.6956521739,-0.075,-208.6956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104001736.36,-206.678092605,-104391212.19,-208.4841912274,389475.83,-69.1886327178,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2014-12-31 00:00:00,年报,2014年报,058001001,2015-04-28 00:00:00,2016-03-22 00:00:00,CNY,11176952961.88,-7.2132698477,11176952961.88,-7.2132698477,,,,,,,,,,,10840565410.21,-9.188026165,8125497860.75,-13.3879926689,,,,,,,,,,,,,,,,,,,54811317.88,24.0506553752,1471451377.33,4.9725750361,414074484.17,5.1250309719,,,767757257.8,9.7344990918,,,,,6973112.28,-57.5141873673,,,,,0.0,,25506151.92,316.5643615307,-35125233.13,-148.6523817377,,,,,,,,,,,,,,,0.0,,361893703.59,274.2410462506,48240487.26,-19.9134955422,2256703.94,230.9967412565,9114695.07,291.5704107642,1526312.89,646.5325462796,,,0.0,,401019495.78,159.3774834116,63903817.02,64.6678946944,,,,,,,337115678.76,191.1170102643,,,,,,,332178587.96,191.928529465,4937090.8,145.2472094093,277581316.01,358.0552018601,,,,,0.252,168.085106383,0.252,168.085106383,-68579.29,-200.156677159,-68579.29,-200.156677159,,,,,,,,,,,,,,,,,,,,,-68579.29,-200.156677159,-68579.29,-200.156677159,,,,,,,,,,,,,,,,,,,,,,,337047099.47,190.8857901389,332110008.67,191.6927330601,4937090.8,145.2472094093,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2014-09-30 00:00:00,三季报,2014三季报,058001001,2014-10-28 00:00:00,2015-10-28 00:00:00,CNY,8166914277.91,-8.1719932061,8166914277.91,-8.1719932061,,,,,,,,,,,7942924120.94,-9.7336386929,5944157683.16,-14.4017333725,,,,,,,,,,,,,,,,,,,43377305.18,28.9429070763,1064962555.17,5.4965969351,317435123.44,11.6043321794,,,561999205.02,7.9191372781,,,,,10992248.97,59.9190545383,,,,,,,60518179.7,2755.5415103545,3214000.0,,,,,,,,,,,,,,,,0.0,,284508336.67,195.1390971669,31521080.35,-23.795514086,0.0,,6305190.9,231.632979886,25049.73,,,,0.0,,309724226.12,127.9720609528,55346531.15,204.2461928496,,,,,,,254377694.97,116.1802755721,,,,,,,251431506.58,117.8531492978,2946188.39,30.5966669261,187466640.33,136.3787313138,,,,,0.181,81.0,0.181,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254377694.97,116.1802755721,251431506.58,117.8531492978,2946188.39,30.5966669261,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2014-06-30 00:00:00,中报,2014中报,058001001,2014-08-22 00:00:00,2015-08-27 00:00:00,CNY,5333119151.49,-7.2529172853,5333119151.49,-7.2529172853,,,,,,,,,,,5180724963.33,-9.6591111804,3877894184.01,-14.3890621491,,,,,,,,,,,,,,,,,,,21688963.78,-8.8357026324,688117088.38,2.6448189729,206429530.0,10.9592760873,,,369734479.86,15.5641315187,,,,,16860717.3,250.4195551132,,,,,,,50239056.42,5261.0327954749,3214000.0,,,,,,,,,,,,,,,,0.0,,202633244.58,1130.2103129819,25869135.17,-20.9500065026,0.0,,4781834.0,221.4107817891,2556.83,,,,0.0,,223720545.75,368.9303059562,42587296.53,162.775040012,,,,,,,181133249.22,474.9906400707,,,,,,,179554895.37,489.4454365842,1578353.85,51.7236163551,163575039.03,5594.9638952779,,,,,0.129,396.1538461538,0.129,396.1538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181133249.22,474.9906400707,179554895.37,489.4454365842,1578353.85,51.7236163551,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2014-03-31 00:00:00,一季报,2014一季报,058001001,2014-04-26 00:00:00,2015-04-28 00:00:00,CNY,2324396959.72,-16.1743979356,2324396959.72,-16.1743979356,,,,,,,,,,,2213581770.19,-18.0031483765,1625419455.59,-23.7954900179,,,,,,,,,,,,,,,,,,,6645537.5,-56.1112740586,317588606.07,-5.5927109922,96281800.68,24.3727026727,,,155246325.18,17.7569082561,,,,,12400045.17,112.7365671977,,,,,,,669345.01,12.2381512284,3214000.0,,,,,,,,,,,,,,,,0.0,,111484534.54,50.8607264541,4472051.29,-67.2059195599,358988.6,,1398103.58,59.2518202114,,,,,0.0,,114558482.25,32.1963561049,17067297.49,48.7165506575,,,,,,,97491184.76,29.6745595585,,,,,,,96227119.37,31.0556710078,1264065.39,-28.0478629317,93861024.32,51.0381941998,,,,,0.069,7.8125,0.069,7.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97491184.76,29.6745595585,96227119.37,31.0556710078,1264065.39,-28.0478629317,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2013-12-31 00:00:00,年报,2013年报,058001001,2015-04-28 00:00:00,2015-08-27 00:00:00,CNY,12045852832.12,69.3524896467,12045852832.12,69.3524896467,,,,,,,,,,,11937374502.96,73.7343273008,9381491217.13,65.0955750978,,,,,,,,,,,,,,,,,,,44184625.8,-12.7045524162,1401748386.97,88.7445889873,393887621.57,39.8172529967,,,699649849.55,552.3628088107,,,,,16412801.94,158.8227004708,,,,,,,-11777631.25,-75.9687526187,-14126240.37,73.3605891734,,,,,,,,,,,,,,,0.0,,96700697.91,-58.875926443,60235476.11,-35.9393391207,681790.38,,2327728.25,-87.8887017972,204453.63,-96.2457547001,,,0.0,,154608445.77,-50.1187617776,38807696.63,-8.481122601,,,,,,,115800749.14,-56.7179396849,,,,,,,113787641.3,-56.1126559754,2013107.84,-75.678179359,60599970.24,-66.149394865,,,,,0.094,-58.2222222222,0.094,-58.2222222222,68472.01,,68472.01,,,,,,,,,,,,,,,,,,,,,,68472.01,,68472.01,,,,,,,,,,,,,,,,,,,,,,,,115869221.15,-56.6923473663,113856113.31,-56.0862466516,2013107.84,-75.678179359,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2013-09-30 00:00:00,三季报,2013三季报,058001001,2013-10-26 00:00:00,2014-10-28 00:00:00,CNY,8893707446.18,68.9814458144,8893707446.18,68.9814458144,,,,,,,,,,,8799428719.54,69.9651887612,6944250061.78,60.5781570885,,,,,,,,,,,,,,,,,,,33640706.7,-2.4988022256,1009475742.45,95.9984032988,284429033.57,30.1588701806,,,520759542.0,653.6936227368,,,,,6873633.04,-55.6553054638,,,,,,,2119324.11,-94.5317358821,,,,,,,,,,,,,,,,,0.0,,96398050.75,-22.6890405704,41363812.08,-40.1222300182,,,1901255.69,-76.52874893,,,,,0.0,,135860607.14,-26.8263595523,18191363.59,-32.5298680986,,,,,,,117669243.55,-25.8574113185,,,,,,,115413299.0,-21.8797327774,2255944.55,-79.4329107884,79307744.52,0.807040354,,,,,0.1,-21.875,0.1,-21.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117669243.55,-25.8574113185,115413299.0,-21.8797327774,2255944.55,-79.4329107884,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2013-06-30 00:00:00,中报,2013中报,058001001,2013-08-26 00:00:00,2014-08-22 00:00:00,CNY,5750174555.78,64.2803008319,5750174555.78,64.2803008319,,,,,,,,,,,5734640239.9,67.6350742087,4529671419.75,59.0549002218,,,,,,,,,,,,,,,,,,,23791072.17,19.2530705357,670386577.0,83.5429606784,186040804.59,46.5892952072,,,319938786.37,515.5641858381,,,,,4811580.02,-46.2683871415,,,,,,,937115.26,-95.6412328542,,,,,,,,,,,,,,,,,0.0,,16471431.14,-83.6615616406,32725031.37,208.1222350928,,,1487764.03,-37.4850553294,,,,,0.0,,47708698.48,-56.2525976743,16206751.04,0.4531522029,,,,,,,31501947.44,-66.09824487,,,,,,,30461665.19,-64.6909368842,1040282.25,-84.3561132758,2872275.26,-95.4040798035,,,,,0.026,-65.3333333333,0.026,-65.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31501947.44,-66.09824487,30461665.19,-64.6909368842,1040282.25,-84.3561132758,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2013-03-31 00:00:00,一季报,2013一季报,058001001,2013-04-23 00:00:00,2014-04-26 00:00:00,CNY,2772896230.36,79.1992244048,2772896230.36,79.1992244048,,,,,,,,,,,2699593614.1,79.3746243069,2132970156.19,72.6024273848,,,,,,,,,,,,,,,,,,,15141787.23,51.1911495296,336402633.11,94.9272571636,77413932.97,27.498727618,,,131836278.21,490.3892934533,,,,,5828826.39,62.3150604768,,,,,,,596361.4,-96.0196365958,,,,,,,,,,,,,,,,,0.0,,73898977.66,28.8306421339,13636763.8,385.1864344533,,,877920.0,-28.0493194575,,,,,0.0,,86657821.46,46.9977769946,11476394.13,16.4201722745,,,,,,,75181427.33,53.137542522,0.0,,,,,,73424613.09,58.6577870087,1756814.24,-37.6008786498,62143899.97,92.6602284455,,,,,0.064,60.0,0.064,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75181427.33,53.137542522,73424613.09,58.6577870087,1756814.24,-37.6008786498,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2012-12-31 00:00:00,年报,2012年报,058001001,2014-03-08 00:00:00,2014-08-22 00:00:00,CNY,7112887951.78,-0.1338314638,7112887951.78,-0.1338314638,,,,,,,,,,,6871051155.19,4.7232313936,5682460727.11,2.7070971035,,,,,,,,,,,,,,,,,,,50615040.1,8.4061755504,742669442.6,22.4283522791,281716035.13,8.2849839991,,,107248580.1,7.8563512324,,,,,6341330.15,-59.2544456147,,,,,,,-6693024.23,-108.571407766,-53027600.58,-1077.033478127,,,,,,,,,,,,,,,0.0,,235143772.36,-63.2215895653,94028808.45,442.0627948972,,,19219477.64,-58.0573879129,5445931.57,255.4141188421,,,0.0,,309953103.17,-49.2608755239,42404034.81,-51.5324738313,,,,,,,267549068.36,-48.8811537813,,,,,,,259272106.41,-47.0828906456,8276961.95,-75.2390066617,179021822.5,-60.8007489828,,,,,0.225,-46.9339622642,0.225,-46.9339622642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267549068.36,-48.226542263,259272106.41,-46.3583862527,8276961.95,-75.2390066617,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2012-09-30 00:00:00,三季报,2012三季报,058001001,2012-10-29 00:00:00,2013-10-26 00:00:00,CNY,5263126613.29,0.6584069443,5263126613.29,0.6584069443,,,,,,,,,,,5177194685.38,11.9911037988,4324529679.31,10.5919915235,,,,,,,,,,,,,,,,,,,34502865.06,-5.107297923,515042839.87,26.4743407154,218524510.22,17.9410916184,,,69094327.76,-0.2885585121,,,,,15500463.16,8.0299933457,,,,,,,38756798.58,-35.7009703679,12856000.0,80250.0,,,,,,,,,,,,,,,0.0,,124688726.49,-81.2811704289,69080415.14,570.9027667959,,,8100359.39,-81.6693843563,4829791.34,,,,0.0,,185668782.24,-70.6322608789,26962098.75,-71.1352434601,,,,,,,158706683.49,-70.5450638654,0.0,,,,,,147737972.62,-72.6314973839,10968710.87,1198.6576801732,78672823.09,-84.8714070056,,,,,0.128,-72.6495726496,0.128,-72.6495726496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158706683.49,-70.1788107627,147737972.62,-72.2918249451,10968710.87,1198.6576801732,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2012-06-30 00:00:00,中报,2012中报,058001001,2012-08-28 00:00:00,2013-08-26 00:00:00,CNY,3500221588.75,0.9903372872,3500221588.75,0.9903372872,,,,,,,,,,,3420907150.23,13.7100902703,2847866625.57,12.7429259699,,,,,,,,,,,,,,,,,,,19950070.94,-16.9403032693,365247773.34,31.5726119033,126912953.86,-0.4863851642,,,51974886.41,20.6593846956,,,,,8954840.11,-12.5016270664,,,,,,,21499548.58,-28.1190557369,,,,,,,,,,,,,,,,,0.0,,100813987.1,-79.3143108063,10620795.14,81.7119850716,,,2379853.39,-94.5615300778,76596.19,,,,0.0,,109054928.85,-75.7357135837,16133641.09,-77.9223763914,,,,,,,92921287.76,-75.31114524,0.0,,,,,,86271519.27,-76.9927835358,6649768.49,377.2117938167,62496195.26,-83.595838998,,,,,0.075,-76.9230769231,0.075,-76.9230769231,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92921287.76,-74.8899663444,86271519.27,-76.5988089788,6649768.49,377.2117938167,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2012-03-31 00:00:00,一季报,2012一季报,058001001,2012-04-20 00:00:00,2013-04-23 00:00:00,CNY,1547381825.77,15.7374569248,1547381825.77,15.7374569248,,,,,,,,,,,1505003076.4,27.2515108306,1235770660.07,28.3783854192,,,,,,,,,,,,,,,,,,,10014995.77,66.1380403588,172578549.56,32.3051029018,60717416.1,11.3416668341,,,22330397.87,-8.4815536075,,,,,3591057.03,-23.5777896093,,,,,,,14982586.75,-43.9383542851,,,,,,,,,,,,,,,,,,,57361336.12,-68.308909026,2810623.47,133.7679237871,,,1220169.14,-94.5622740983,,,,,,,58951790.45,-63.1008915117,9857736.77,-46.1706455748,,,,,,,49094053.68,-65.2927505314,0.0,,,,,,46278606.6,-67.3666280579,2815447.08,878.0199901977,32255697.23,-76.5769148745,,,,,0.04,-67.4796747967,0.04,-67.4796747967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49094053.68,-63.934936042,46278606.6,-66.0933325371,2815447.08,878.0199901977,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2011-12-31 00:00:00,年报,2011年报,058001001,2012-03-15 00:00:00,2013-02-19 00:00:00,CNY,7122419990.71,74.5210579986,7122419990.71,74.5210579986,,,,,,,,,,,6561152729.68,74.3703429835,5532685556.66,76.2757051875,,,,,,,,,,,,,,,,,,,46690181.48,146.2416275917,606615566.39,91.6881527877,260161681.45,27.9059742878,,,99436499.45,28.5501751411,,,,,15563244.25,96.0015370672,,,,,,,78085472.22,1298.4032850804,5427408.76,309.5484390933,,,,,,,,,,,,,,,,,639352733.25,97.3684173543,17346478.92,-42.5946792402,,,45823273.0,1842.6051130251,1532277.78,206.006650364,,,,,610875939.17,73.6442386159,87489579.44,42.6847540145,,,,,,,523386359.73,80.1793828192,0.0,,,,,,489958936.86,68.2131693228,33427422.87,4321.0417551301,456697048.68,73.925088748,,,,,0.424,56.4575645756,0.424,56.4575645756,-6617575.0,-197.0664055768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516768784.73,73.8216471087,483341361.86,62.1460013482,33427422.87,4321.0417551301,,,,,,,,,,,标准无保留意见
